item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,sale_date_x,channel,channel_campaigns,sale_date_y,customer_id,country,age_range,signup_date,product_name,category,brand
287,1265,469,5,64.08,64.08,0.0,0.0,0,320.4,2025-05-21,E-commerce,Website Banner,2025-05-21,116,Netherlands,56-65,2025-02-27,Dresses Drop 1,Dresses,MATRIX
456,193,469,5,64.08,64.08,0.0,0.0,0,320.4,2025-05-18,E-commerce,Website Banner,2025-05-18,92,Italy,46-55,2025-03-14,Dresses Drop 1,Dresses,MATRIX
407,1231,372,5,63.79,63.79,0.0,0.0,0,318.95,2025-04-05,App Mobile,App Mobile,2025-05-04,346,Italy,56-65,2025-01-26,Essential Linen Trousers,Pants,MATRIX
571,480,385,5,63.23,63.23,0.0,0.0,0,316.15,2025-04-24,E-commerce,Website Banner,2025-04-24,455,Netherlands,36-45,2025-04-07,Essential Satin Trousers,Pants,MATRIX
2193,653,79,5,63.22,63.22,0.0,0.0,0,316.1,2025-05-21,E-commerce,Website Banner,2025-05-21,168,France,36-45,2025-01-23,Modern Satin Trousers,Pants,MATRIX
2351,21,79,5,63.22,63.22,0.0,0.0,0,316.1,2025-06-14,E-commerce,Website Banner,2025-06-14,685,Spain,36-45,2025-04-14,Modern Satin Trousers,Pants,MATRIX
1222,909,206,5,63.03,63.03,0.0,0.0,0,315.15,2025-04-22,App Mobile,App Mobile,2025-04-22,739,Portugal,26-35,2025-02-09,Vintage Silk Trousers,Pants,MATRIX
1382,480,236,5,62.93,62.93,0.0,0.0,0,314.65,2025-04-24,E-commerce,Website Banner,2025-04-24,455,Netherlands,36-45,2025-04-07,Relaxed Linen Shoes,Shoes,MATRIX
2112,837,236,5,62.93,62.93,0.0,0.0,0,314.65,2025-05-05,E-commerce,Website Banner,2025-05-05,453,France,16-25,2025-02-08,Relaxed Linen Shoes,Shoes,MATRIX
1386,43,38,5,62.8,62.8,0.0,0.0,0,314.0,2025-04-15,App Mobile,App Mobile,2025-04-15,217,Italy,56-65,2025-04-10,Soft Crew Tee,T-Shirts,MATRIX
1914,710,38,5,62.8,62.8,0.0,0.0,0,314.0,2025-06-17,E-commerce,Website Banner,2025-06-17,826,Portugal,26-35,2025-05-07,Soft Crew Tee,T-Shirts,MATRIX
2109,352,317,5,62.63,62.63,0.0,0.0,0,313.15,2025-04-05,E-commerce,Website Banner,2025-05-04,231,France,16-25,2025-02-21,Relaxed High-Waist Set,Sleepwear,MATRIX
2227,968,317,5,62.63,62.63,0.0,0.0,0,313.15,2025-06-13,E-commerce,Website Banner,2025-06-13,350,France,36-45,2025-02-27,Relaxed High-Waist Set,Sleepwear,MATRIX
2508,1215,317,5,62.63,62.63,0.0,0.0,0,313.15,2025-04-22,App Mobile,App Mobile,2025-04-22,638,France,46-55,2025-04-11,Relaxed High-Waist Set,Sleepwear,MATRIX
927,335,382,5,62.52,62.52,0.0,0.0,0,312.6,2025-04-15,App Mobile,App Mobile,2025-04-15,642,Portugal,46-55,2025-05-14,Tailored Sleeveless Dress,Dresses,MATRIX
2827,953,382,5,62.52,62.52,0.0,0.0,0,312.6,2025-04-16,App Mobile,App Mobile,2025-04-16,400,Netherlands,16-25,2025-02-16,Tailored Sleeveless Dress,Dresses,MATRIX
969,361,378,5,62.39,62.39,0.0,0.0,0,311.95,2025-05-05,E-commerce,Website Banner,2025-05-05,289,Netherlands,46-55,2025-04-30,Essential Ribbed Trousers,Pants,MATRIX
2309,121,323,5,62.34,62.34,0.0,0.0,0,311.7,2025-04-25,App Mobile,App Mobile,2025-04-25,867,France,46-55,2025-03-27,Tailored Wrap Tee,T-Shirts,MATRIX
585,329,437,5,62.17,62.17,0.0,0.0,0,310.85,2025-04-04,E-commerce,Website Banner,2025-04-04,388,France,26-35,2025-04-09,Elegant Boxy Dress,Dresses,MATRIX
2333,676,50,5,61.95,61.95,0.0,0.0,0,309.75,2025-05-20,App Mobile,App Mobile,2025-05-20,254,Italy,36-45,2025-04-21,Modern Wrap Tee,T-Shirts,MATRIX
981,360,134,5,61.75,61.75,0.0,0.0,0,308.75,2025-04-24,App Mobile,App Mobile,2025-04-24,981,Spain,26-35,2025-04-29,Classic Ribbed Trousers,Pants,MATRIX
2119,248,134,5,61.75,61.75,0.0,0.0,0,308.75,2025-04-23,App Mobile,App Mobile,2025-04-23,99,Spain,36-45,2025-03-17,Classic Ribbed Trousers,Pants,MATRIX
130,141,123,5,61.51,61.51,0.0,0.0,0,307.55,2025-06-15,E-commerce,Website Banner,2025-06-15,861,Portugal,26-35,2025-02-19,Classic Wrap Set,Sleepwear,MATRIX
520,330,125,5,61.27,61.27,0.0,0.0,0,306.35,2025-04-24,E-commerce,Website Banner,2025-04-24,920,Spain,16-25,2025-02-22,Classic Satin Shoes,Shoes,MATRIX
877,678,428,5,61.22,61.22,0.0,0.0,0,306.1,2025-04-05,E-commerce,Website Banner,2025-05-04,37,Netherlands,46-55,2025-03-02,Elegant High-Waist Shoes,Shoes,MATRIX
1279,729,428,5,61.22,61.22,0.0,0.0,0,306.1,2025-04-27,E-commerce,Website Banner,2025-04-27,190,Italy,26-35,2025-03-23,Elegant High-Waist Shoes,Shoes,MATRIX
1852,995,428,5,61.22,61.22,0.0,0.0,0,306.1,2025-05-19,E-commerce,Website Banner,2025-05-19,565,Spain,46-55,2025-05-08,Elegant High-Waist Shoes,Shoes,MATRIX
1613,1047,112,5,61.2,61.2,0.0,0.0,0,306.0,2025-04-17,E-commerce,Website Banner,2025-04-17,161,Spain,36-45,2025-03-26,Modern Sleeveless Set,Sleepwear,MATRIX
702,1116,305,5,60.79,60.79,0.0,0.0,0,303.95,2025-05-21,E-commerce,Website Banner,2025-05-21,640,France,26-35,2025-01-20,Relaxed Wrap Trousers,Pants,MATRIX
1515,127,305,5,60.79,60.79,0.0,0.0,0,303.95,2025-04-13,App Mobile,App Mobile,2025-04-13,490,Germany,56-65,2025-01-22,Relaxed Wrap Trousers,Pants,MATRIX
1925,396,129,5,60.68,60.68,0.0,0.0,0,303.4,2025-05-28,E-commerce,Website Banner,2025-05-28,612,Italy,36-45,2025-02-06,Classic Linen Trousers,Pants,MATRIX
3024,1098,129,5,60.68,60.68,0.0,0.0,0,303.4,2025-05-27,App Mobile,App Mobile,2025-05-27,564,Italy,26-35,2025-02-23,Classic Linen Trousers,Pants,MATRIX
307,703,111,5,60.36,60.36,0.0,0.0,0,301.8,2025-05-05,E-commerce,Website Banner,2025-05-05,660,Italy,56-65,2025-04-23,Modern Sleeveless Trousers,Pants,MATRIX
2609,1252,111,5,60.36,60.36,0.0,0.0,0,301.8,2025-04-29,E-commerce,Website Banner,2025-04-29,986,Netherlands,16-25,2025-03-24,Modern Sleeveless Trousers,Pants,MATRIX
247,823,54,5,60.33,60.33,0.0,0.0,0,301.65,2025-04-24,App Mobile,App Mobile,2025-04-24,323,Netherlands,26-35,2025-04-03,Modern Silk Dress,Dresses,MATRIX
1146,925,412,5,60.33,60.33,0.0,0.0,0,301.65,2025-04-24,E-commerce,Website Banner,2025-04-24,692,France,56-65,2025-05-05,Elegant Cotton Shoes,Shoes,MATRIX
1326,495,54,5,60.33,60.33,0.0,0.0,0,301.65,2025-04-29,E-commerce,Website Banner,2025-04-29,762,Spain,36-45,2025-03-25,Modern Silk Dress,Dresses,MATRIX
1100,1068,433,5,60.12,60.12,0.0,0.0,0,300.6,2025-05-19,E-commerce,Website Banner,2025-05-19,104,Netherlands,56-65,2025-03-20,Essential Boxy Trousers,Pants,MATRIX
2694,767,433,5,60.12,60.12,0.0,0.0,0,300.6,2025-04-19,App Mobile,App Mobile,2025-04-19,427,Spain,26-35,2025-03-26,Essential Boxy Trousers,Pants,MATRIX
3072,1247,433,5,60.12,60.12,0.0,0.0,0,300.6,2025-04-21,E-commerce,Website Banner,2025-04-21,563,Netherlands,46-55,2025-04-06,Essential Boxy Trousers,Pants,MATRIX
524,82,4,5,60.0,60.0,0.0,0.0,0,300.0,2025-04-14,E-commerce,Website Banner,2025-04-14,872,Netherlands,26-35,2025-02-07,Soft Ribbed Tee,T-Shirts,MATRIX
2250,92,347,5,59.92,59.92,0.0,0.0,0,299.6,2025-05-30,App Mobile,App Mobile,2025-05-30,691,Italy,46-55,2025-04-04,Tailored Sleeveless Tee,T-Shirts,MATRIX
698,1122,464,5,59.58,59.58,0.0,0.0,0,297.9,2025-06-16,E-commerce,Website Banner,2025-06-16,609,Italy,56-65,2025-02-13,Bold Ribbed Shoes,Shoes,MATRIX
1751,1213,464,5,59.58,59.58,0.0,0.0,0,297.9,2025-05-16,E-commerce,Website Banner,2025-05-16,155,Germany,26-35,2025-02-19,Bold Ribbed Shoes,Shoes,MATRIX
2139,938,160,5,59.38,59.38,0.0,0.0,0,296.9,2025-05-19,E-commerce,Website Banner,2025-05-19,42,Spain,46-55,2025-04-19,Classic High-Waist Set,Sleepwear,MATRIX
1269,75,186,5,59.35,59.35,0.0,0.0,0,296.75,2025-05-22,App Mobile,App Mobile,2025-05-22,469,Italy,26-35,2025-04-02,Vintage Boxy Shoes,Shoes,MATRIX
2527,715,390,5,59.33,59.33,0.0,0.0,0,296.65,2025-06-15,E-commerce,Website Banner,2025-06-15,830,Italy,56-65,2025-02-26,Tailored Boxy Shoes,Shoes,MATRIX
182,410,214,5,59.07,59.07,0.0,0.0,0,295.35,2025-05-23,E-commerce,Website Banner,2025-05-23,419,Spain,36-45,2025-03-28,Vintage Crew Trousers,Pants,MATRIX
1241,556,247,5,58.86,58.86,0.0,0.0,0,294.3,2025-04-30,E-commerce,Website Banner,2025-04-30,751,France,56-65,2025-04-17,Polished Cotton Trousers,Pants,MATRIX
1298,458,110,5,58.7,58.7,0.0,0.0,0,293.5,2025-05-20,App Mobile,App Mobile,2025-05-20,613,Netherlands,16-25,2025-05-12,Classic High-Waist Dress,Dresses,MATRIX
2461,303,110,5,58.7,58.7,0.0,0.0,0,293.5,2025-06-05,App Mobile,App Mobile,2025-05-06,396,Netherlands,36-45,2025-04-07,Classic High-Waist Dress,Dresses,MATRIX
44,73,63,5,58.67,58.67,0.0,0.0,0,293.35,2025-05-19,E-commerce,Website Banner,2025-05-19,477,Spain,16-25,2025-02-23,Soft Crew Set,Sleepwear,MATRIX
618,96,366,5,58.34,58.34,0.0,0.0,0,291.7,2025-04-20,E-commerce,Website Banner,2025-04-20,135,France,36-45,2025-01-21,Essential Wrap Trousers,Pants,MATRIX
2216,160,493,5,57.37,57.37,0.0,0.0,0,286.85,2025-04-25,App Mobile,App Mobile,2025-04-25,1,France,56-65,2025-04-24,Tailored Sleeveless Trousers,Pants,MATRIX
2635,535,493,5,57.37,57.37,0.0,0.0,0,286.85,2025-05-31,App Mobile,App Mobile,2025-05-31,174,Germany,26-35,2025-05-27,Tailored Sleeveless Trousers,Pants,MATRIX
2317,719,223,5,57.36,57.36,0.0,0.0,0,286.8,2025-04-22,E-commerce,Website Banner,2025-04-22,992,Italy,36-45,2025-05-14,Vintage High-Waist Trousers,Pants,MATRIX
497,410,27,5,57.35,57.35,0.0,0.0,0,286.75,2025-05-23,E-commerce,Website Banner,2025-05-23,419,Spain,36-45,2025-03-28,Soft Boxy Dress,Dresses,MATRIX
3095,413,210,5,57.32,57.32,0.0,0.0,0,286.6,2025-06-17,E-commerce,Website Banner,2025-06-17,69,Germany,16-25,2025-05-21,Vintage Boxy Set,Sleepwear,MATRIX
51,232,213,5,57.31,57.31,0.0,0.0,0,286.55,2025-05-30,App Mobile,App Mobile,2025-05-30,285,France,16-25,2025-02-10,Polished Ribbed Tee,T-Shirts,MATRIX
322,1083,213,5,57.31,57.31,0.0,0.0,0,286.55,2025-05-15,E-commerce,Website Banner,2025-05-15,340,Italy,46-55,2025-03-18,Polished Ribbed Tee,T-Shirts,MATRIX
1059,994,60,5,81.7,57.19,24.51,0.3,1,285.95,2025-05-15,App Mobile,App Mobile,2025-05-15,798,Portugal,46-55,2025-03-14,Modern Cotton Tee,T-Shirts,MATRIX
2814,1039,222,5,57.19,57.19,0.0,0.0,0,285.95,2025-06-13,App Mobile,App Mobile,2025-06-13,460,Netherlands,56-65,2025-02-24,Relaxed Wrap Dress,Dresses,MATRIX
2012,171,53,5,57.17,57.17,0.0,0.0,0,285.85,2025-04-15,E-commerce,Website Banner,2025-04-15,158,Netherlands,26-35,2025-05-21,Soft Boxy Shoes,Shoes,MATRIX
2891,950,53,5,57.17,57.17,0.0,0.0,0,285.85,2025-05-27,E-commerce,Website Banner,2025-05-27,935,Italy,46-55,2025-01-14,Soft Boxy Shoes,Shoes,MATRIX
1722,272,288,5,57.11,57.11,0.0,0.0,0,285.55,2025-05-05,App Mobile,App Mobile,2025-05-05,718,Italy,16-25,2025-04-01,Essential Ribbed Tee,T-Shirts,MATRIX
2536,288,357,5,56.91,56.91,0.0,0.0,0,284.55,2025-05-04,App Mobile,App Mobile,2025-04-05,750,Spain,46-55,2025-04-10,Essential Boxy Set,Sleepwear,MATRIX
663,1150,407,5,56.84,56.84,0.0,0.0,0,284.2,2025-05-06,App Mobile,App Mobile,2025-06-05,220,Germany,26-35,2025-01-30,Elegant Sleeveless Tee,T-Shirts,MATRIX
724,617,294,5,56.69,56.69,0.0,0.0,0,283.45,2025-05-18,E-commerce,Website Banner,2025-05-18,62,Spain,56-65,2025-03-30,Essential Sleeveless Shoes,Shoes,MATRIX
1228,407,303,5,56.58,56.58,0.0,0.0,0,282.9,2025-04-21,App Mobile,App Mobile,2025-04-21,12,Germany,46-55,2025-06-11,Relaxed Satin Set,Sleepwear,MATRIX
1239,695,303,5,56.58,56.58,0.0,0.0,0,282.9,2025-04-24,App Mobile,App Mobile,2025-04-24,634,Portugal,46-55,2025-03-03,Relaxed Satin Set,Sleepwear,MATRIX
2202,138,314,5,56.29,56.29,0.0,0.0,0,281.45,2025-06-14,E-commerce,Website Banner,2025-06-14,106,Germany,36-45,2025-05-04,Relaxed Sleeveless Set,Sleepwear,MATRIX
1959,319,485,5,56.2,56.2,0.0,0.0,0,281.0,2025-05-31,App Mobile,App Mobile,2025-05-31,728,Netherlands,56-65,2025-04-02,Bold Sleeveless Shoes,Shoes,MATRIX
228,384,422,5,55.91,55.91,0.0,0.0,0,279.55,2025-04-27,E-commerce,Website Banner,2025-04-27,242,Netherlands,46-55,2025-04-11,Elegant High-Waist Set,Sleepwear,MATRIX
2679,1292,422,5,55.91,55.91,0.0,0.0,0,279.55,2025-04-21,E-commerce,Website Banner,2025-04-21,338,Spain,26-35,2025-04-04,Elegant High-Waist Set,Sleepwear,MATRIX
1565,108,97,5,55.27,55.27,0.0,0.0,0,276.35,2025-05-19,E-commerce,Website Banner,2025-05-19,414,Germany,46-55,2025-03-29,Modern High-Waist Shoes,Shoes,MATRIX
1787,419,265,5,55.25,55.25,0.0,0.0,0,276.25,2025-05-22,E-commerce,Website Banner,2025-05-22,148,Netherlands,26-35,2025-03-03,Relaxed Boxy Shoes,Shoes,MATRIX
1799,288,265,5,55.25,55.25,0.0,0.0,0,276.25,2025-05-04,App Mobile,App Mobile,2025-04-05,750,Spain,46-55,2025-04-10,Relaxed Boxy Shoes,Shoes,MATRIX
1691,287,107,5,55.06,55.06,0.0,0.0,0,275.3,2025-05-15,E-commerce,Website Banner,2025-05-15,556,Italy,16-25,2025-03-27,Classic Linen Shoes,Shoes,MATRIX
1135,269,124,5,55.04,55.04,0.0,0.0,0,275.2,2025-05-24,App Mobile,App Mobile,2025-05-24,298,Germany,16-25,2025-05-03,Classic Linen Set,Sleepwear,MATRIX
3350,691,126,5,55.03,55.03,0.0,0.0,0,275.15,2025-06-17,App Mobile,App Mobile,2025-06-17,33,Italy,56-65,2025-02-26,Classic Silk Shoes,Shoes,MATRIX
1789,451,264,5,55.01,55.01,0.0,0.0,0,275.05,2025-04-15,E-commerce,Website Banner,2025-04-15,997,Italy,56-65,2025-03-29,Relaxed Satin Tee,T-Shirts,MATRIX
2077,126,188,5,55.01,55.01,0.0,0.0,0,275.05,2025-05-15,E-commerce,Website Banner,2025-05-15,476,Germany,56-65,2025-03-03,Polished Wrap Shoes,Shoes,MATRIX
3201,1321,264,5,55.01,55.01,0.0,0.0,0,275.05,2025-06-14,E-commerce,Website Banner,2025-06-14,217,Italy,56-65,2025-04-10,Relaxed Satin Tee,T-Shirts,MATRIX
2602,88,481,5,54.87,54.87,0.0,0.0,0,274.35,2025-04-13,App Mobile,App Mobile,2025-04-13,569,France,36-45,2025-03-18,Bold Crew Shoes,Shoes,MATRIX
2323,676,32,5,54.83,54.83,0.0,0.0,0,274.15,2025-05-20,App Mobile,App Mobile,2025-05-20,254,Italy,36-45,2025-04-21,Soft Silk Tee,T-Shirts,MATRIX
1178,653,496,5,54.61,54.61,0.0,0.0,0,273.05,2025-05-21,E-commerce,Website Banner,2025-05-21,168,France,36-45,2025-01-23,Tailored High-Waist Trousers,Pants,MATRIX
1208,521,48,5,54.38,54.38,0.0,0.0,0,271.9,2025-04-05,App Mobile,App Mobile,2025-05-04,851,France,46-55,2025-03-21,Soft High-Waist Shoes,Shoes,MATRIX
2056,195,42,5,54.2,54.2,0.0,0.0,0,271.0,2025-05-20,App Mobile,App Mobile,2025-05-20,220,Germany,26-35,2025-01-30,Soft Ribbed Set,Sleepwear,MATRIX
1973,565,267,5,53.91,53.91,0.0,0.0,0,269.55,2025-04-05,E-commerce,Website Banner,2025-05-04,751,France,56-65,2025-04-17,Polished High-Waist Set,Sleepwear,MATRIX
2857,444,267,5,53.91,53.91,0.0,0.0,0,269.55,2025-05-19,E-commerce,Website Banner,2025-05-19,734,Netherlands,46-55,2025-03-28,Polished High-Waist Set,Sleepwear,MATRIX
832,765,154,5,53.74,53.74,0.0,0.0,0,268.7,2025-04-20,E-commerce,Website Banner,2025-04-20,417,Spain,36-45,2025-03-03,Classic Crew Set,Sleepwear,MATRIX
3097,427,406,5,53.74,53.74,0.0,0.0,0,268.7,2025-06-17,App Mobile,App Mobile,2025-06-17,401,France,26-35,2025-04-19,Essential Crew Trousers,Pants,MATRIX
1777,884,494,5,53.52,53.52,0.0,0.0,0,267.6,2025-04-06,App Mobile,App Mobile,2025-06-04,609,Italy,56-65,2025-02-13,T-Shirts Drop 7,T-Shirts,MATRIX
2907,514,494,5,53.52,53.52,0.0,0.0,0,267.6,2025-06-17,App Mobile,App Mobile,2025-06-17,397,France,36-45,2025-02-08,T-Shirts Drop 7,T-Shirts,MATRIX
3035,118,416,5,53.46,53.46,0.0,0.0,0,267.3,2025-05-18,E-commerce,Website Banner,2025-05-18,92,Italy,46-55,2025-03-14,Essential High-Waist Trousers,Pants,MATRIX
1416,740,458,5,53.35,53.35,0.0,0.0,0,266.75,2025-04-29,E-commerce,Website Banner,2025-04-29,370,Netherlands,26-35,2025-01-23,Bold Sleeveless Set,Sleepwear,MATRIX
1453,613,331,5,53.34,53.34,0.0,0.0,0,266.7,2025-06-15,E-commerce,Website Banner,2025-06-15,112,France,26-35,2025-04-13,Relaxed Satin Trousers,Pants,MATRIX
899,242,442,5,53.27,53.27,0.0,0.0,0,266.35,2025-05-23,App Mobile,App Mobile,2025-05-23,106,Germany,36-45,2025-05-04,Bold Ribbed Dress,Dresses,MATRIX
1513,466,442,5,53.27,53.27,0.0,0.0,0,266.35,2025-04-17,E-commerce,Website Banner,2025-04-17,538,Netherlands,46-55,2025-04-01,Bold Ribbed Dress,Dresses,MATRIX
1152,1189,73,5,53.25,53.25,0.0,0.0,0,266.25,2025-04-24,E-commerce,Website Banner,2025-04-24,131,Germany,46-55,2025-03-28,Soft Boxy Set,Sleepwear,MATRIX
1431,914,40,5,53.19,53.19,0.0,0.0,0,265.95,2025-05-25,App Mobile,App Mobile,2025-05-25,684,Netherlands,56-65,2025-04-06,Soft High-Waist Trousers,Pants,MATRIX
1460,1137,40,5,53.19,53.19,0.0,0.0,0,265.95,2025-05-17,E-commerce,Website Banner,2025-05-17,505,Germany,26-35,2025-03-28,Soft High-Waist Trousers,Pants,MATRIX
2422,37,262,5,52.94,52.94,0.0,0.0,0,264.7,2025-04-22,App Mobile,App Mobile,2025-04-22,720,Spain,46-55,2025-03-21,Polished Sleeveless Set,Sleepwear,MATRIX
139,500,147,5,52.91,52.91,0.0,0.0,0,264.55,2025-04-26,E-commerce,Website Banner,2025-04-26,348,Germany,36-45,2025-02-19,Vintage Linen Shoes,Shoes,MATRIX
1077,498,147,5,52.91,52.91,0.0,0.0,0,264.55,2025-05-25,E-commerce,Website Banner,2025-05-25,9,Spain,46-55,2025-03-07,Vintage Linen Shoes,Shoes,MATRIX
2294,845,147,5,52.91,52.91,0.0,0.0,0,264.55,2025-05-26,E-commerce,Website Banner,2025-05-26,612,Italy,36-45,2025-02-06,Vintage Linen Shoes,Shoes,MATRIX
298,572,75,5,52.83,52.83,0.0,0.0,0,264.15,2025-04-22,App Mobile,App Mobile,2025-04-22,506,France,26-35,2025-05-22,Modern Linen Set,Sleepwear,MATRIX
2515,1007,299,5,52.65,52.65,0.0,0.0,0,263.25,2025-04-16,App Mobile,App Mobile,2025-04-16,53,Italy,46-55,2025-05-12,Essential Wrap Dress,Dresses,MATRIX
710,1193,394,5,52.58,52.58,0.0,0.0,0,262.9,2025-04-15,E-commerce,Website Banner,2025-04-15,864,Netherlands,36-45,2025-03-27,Elegant Silk Tee,T-Shirts,MATRIX
1353,846,394,5,52.58,52.58,0.0,0.0,0,262.9,2025-04-17,App Mobile,App Mobile,2025-04-17,541,France,56-65,2025-04-17,Elegant Silk Tee,T-Shirts,MATRIX
427,141,354,5,52.42,52.42,0.0,0.0,0,262.1,2025-06-15,E-commerce,Website Banner,2025-06-15,861,Portugal,26-35,2025-02-19,Tailored High-Waist Tee,T-Shirts,MATRIX
100,210,432,5,52.39,52.39,0.0,0.0,0,261.95,2025-05-22,E-commerce,Website Banner,2025-05-22,392,Netherlands,36-45,2025-02-20,Bold Linen Tee,T-Shirts,MATRIX
475,716,445,5,52.28,52.28,0.0,0.0,0,261.4,2025-04-19,E-commerce,Website Banner,2025-04-19,508,Italy,16-25,2025-03-18,Bold Cotton Set,Sleepwear,MATRIX
830,154,445,5,52.28,52.28,0.0,0.0,0,261.4,2025-04-22,E-commerce,Website Banner,2025-04-22,551,France,16-25,2025-03-11,Bold Cotton Set,Sleepwear,MATRIX
1126,100,445,5,52.28,52.28,0.0,0.0,0,261.4,2025-04-21,App Mobile,App Mobile,2025-04-21,518,Germany,46-55,2025-03-29,Bold Cotton Set,Sleepwear,MATRIX
2010,262,181,5,52.18,52.18,0.0,0.0,0,260.9,2025-04-29,App Mobile,App Mobile,2025-04-29,28,Spain,16-25,2025-04-02,Vintage High-Waist Shoes,Shoes,MATRIX
2192,777,181,5,52.18,52.18,0.0,0.0,0,260.9,2025-05-28,E-commerce,Website Banner,2025-05-28,572,Netherlands,56-65,2025-02-06,Vintage High-Waist Shoes,Shoes,MATRIX
2383,495,181,5,52.18,52.18,0.0,0.0,0,260.9,2025-04-29,E-commerce,Website Banner,2025-04-29,762,Spain,36-45,2025-03-25,Vintage High-Waist Shoes,Shoes,MATRIX
334,736,217,5,52.12,52.12,0.0,0.0,0,260.6,2025-04-14,E-commerce,Website Banner,2025-04-14,505,Germany,26-35,2025-03-28,Polished Cotton Tee,T-Shirts,MATRIX
2226,118,217,5,52.12,52.12,0.0,0.0,0,260.6,2025-05-18,E-commerce,Website Banner,2025-05-18,92,Italy,46-55,2025-03-14,Polished Cotton Tee,T-Shirts,MATRIX
1503,293,275,5,52.11,52.11,0.0,0.0,0,260.55,2025-05-04,E-commerce,Website Banner,2025-04-05,373,Spain,56-65,2025-02-25,Relaxed Sleeveless Tee,T-Shirts,MATRIX
2447,614,275,5,52.11,52.11,0.0,0.0,0,260.55,2025-05-29,App Mobile,App Mobile,2025-05-29,761,Netherlands,36-45,2025-04-15,Relaxed Sleeveless Tee,T-Shirts,MATRIX
50,391,440,5,52.08,52.08,0.0,0.0,0,260.4,2025-04-30,E-commerce,Website Banner,2025-04-30,564,Italy,26-35,2025-02-23,Bold Linen Shoes,Shoes,MATRIX
1903,432,426,5,51.97,51.97,0.0,0.0,0,259.85,2025-04-20,E-commerce,Website Banner,2025-04-20,432,Germany,36-45,2025-01-22,Elegant High-Waist Dress,Dresses,MATRIX
1154,769,468,5,51.8,51.8,0.0,0.0,0,259.0,2025-05-05,E-commerce,Website Banner,2025-05-05,501,Italy,36-45,2025-03-19,Sleepwear Drop 1,Sleepwear,MATRIX
1377,82,468,5,51.8,51.8,0.0,0.0,0,259.0,2025-04-14,E-commerce,Website Banner,2025-04-14,872,Netherlands,26-35,2025-02-07,Sleepwear Drop 1,Sleepwear,MATRIX
1045,1192,361,5,51.76,51.76,0.0,0.0,0,258.8,2025-05-22,App Mobile,App Mobile,2025-05-22,702,Portugal,46-55,2025-06-08,Tailored Linen Set,Sleepwear,MATRIX
3131,276,361,5,51.76,51.76,0.0,0.0,0,258.8,2025-04-06,App Mobile,App Mobile,2025-06-04,420,Germany,36-45,2025-03-07,Tailored Linen Set,Sleepwear,MATRIX
2218,924,76,5,51.7,51.7,0.0,0.0,0,258.5,2025-04-05,E-commerce,Website Banner,2025-05-04,74,France,36-45,2025-06-06,Modern Cotton Trousers,Pants,MATRIX
1215,689,367,5,51.38,51.38,0.0,0.0,0,256.9,2025-04-15,App Mobile,App Mobile,2025-04-15,891,Portugal,46-55,2025-03-28,Tailored Silk Dress,Dresses,MATRIX
1619,1236,367,5,51.38,51.38,0.0,0.0,0,256.9,2025-05-06,E-commerce,Website Banner,2025-06-05,792,Italy,16-25,2025-03-06,Tailored Silk Dress,Dresses,MATRIX
212,955,242,5,51.25,51.25,0.0,0.0,0,256.25,2025-05-25,App Mobile,App Mobile,2025-05-25,936,Netherlands,26-35,2025-02-12,Relaxed Ribbed Shoes,Shoes,MATRIX
1648,426,242,5,51.25,51.25,0.0,0.0,0,256.25,2025-06-15,E-commerce,Website Banner,2025-06-15,38,Spain,26-35,2025-06-03,Relaxed Ribbed Shoes,Shoes,MATRIX
2500,291,242,5,51.25,51.25,0.0,0.0,0,256.25,2025-04-30,E-commerce,Website Banner,2025-04-30,379,Germany,46-55,2025-04-03,Relaxed Ribbed Shoes,Shoes,MATRIX
463,571,28,5,51.18,51.18,0.0,0.0,0,255.9,2025-05-23,App Mobile,App Mobile,2025-05-23,191,Germany,16-25,2025-03-20,Soft Sleeveless Shoes,Shoes,MATRIX
2292,1343,28,5,51.18,51.18,0.0,0.0,0,255.9,2025-05-28,E-commerce,Website Banner,2025-05-28,767,Netherlands,36-45,2025-05-01,Soft Sleeveless Shoes,Shoes,MATRIX
1175,195,421,5,50.89,50.89,0.0,0.0,0,254.45,2025-05-20,App Mobile,App Mobile,2025-05-20,220,Germany,26-35,2025-01-30,Elegant Sleeveless Set,Sleepwear,MATRIX
3331,1199,421,5,50.89,50.89,0.0,0.0,0,254.45,2025-06-14,E-commerce,Website Banner,2025-06-14,922,Spain,16-25,2025-04-25,Elegant Sleeveless Set,Sleepwear,MATRIX
994,465,290,5,50.86,50.86,0.0,0.0,0,254.3,2025-06-14,E-commerce,Website Banner,2025-06-14,783,Italy,36-45,2025-03-03,Relaxed Cotton Set,Sleepwear,MATRIX
3304,429,290,5,50.86,50.86,0.0,0.0,0,254.3,2025-06-14,App Mobile,App Mobile,2025-06-14,978,France,36-45,2025-04-10,Relaxed Cotton Set,Sleepwear,MATRIX
2374,161,253,5,50.55,50.55,0.0,0.0,0,252.75,2025-04-26,App Mobile,App Mobile,2025-04-26,703,Germany,16-25,2025-03-30,Relaxed Ribbed Tee,T-Shirts,MATRIX
1567,536,193,5,50.52,50.52,0.0,0.0,0,252.6,2025-05-06,App Mobile,App Mobile,2025-06-05,47,Germany,26-35,2025-04-07,Vintage Silk Tee,T-Shirts,MATRIX
